Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Todd Stottlemyre,37,ARI,NL,5,6,4,0,0,0,0,0,0,0,0,1,2,0.0,0.2,0.0,0.2,0,0,0,1,0,0
Pat Strange,21,NYM,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Scott Strickland,26,NYM,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Everett Stull,30,MIL,NL,2,3,3,0,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Tanyon Sturtze,31,TBD,AL,2,5,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Chris Stynes,29,CHC,NL,98,225,195,25,47,9,1,5,26,1,1,21,29,0.24100000000000002,0.314,0.374,0.688,73,5,1,5,3,1
Scott Sullivan,31,CIN,NL,68,3,3,0,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Jeff Suppan,27,KCR,AL,2,5,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,0,0,0,3,0,0
B.J. Surhoff,37,ATL,NL,25,85,75,5,22,5,0,0,9,1,3,9,5,0.293,0.369,0.36,0.7290000000000001,27,1,0,1,0,0
Larry Sutton,32,OAK,AL,7,20,19,3,2,0,0,1,3,0,0,1,8,0.105,0.15,0.263,0.413,5,0,0,0,0,0
Ichiro Suzuki,28,SEA,AL,157,728,647,111,208,27,8,8,51,31,15,68,62,0.321,0.38799999999999996,0.425,0.813,275,8,5,3,5,27
Mac Suzuki,27,KCR,AL,2,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Pedro Swann,31,TOR,AL,13,13,12,3,1,0,0,0,1,0,0,1,6,0.083,0.154,0.083,0.237,1,0,0,0,0,0
Mark Sweeney,32,SDP,NL,48,69,65,3,11,3,0,1,4,0,0,4,19,0.16899999999999998,0.217,0.262,0.479,17,1,0,0,0,0
Mike Sweeney,28,KCR,AL,126,545,471,81,160,31,1,24,86,9,7,61,46,0.34,0.41700000000000004,0.563,0.9790000000000001,265,9,6,0,7,10
Greg Swindell,37,ARI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
So Taguchi,32,STL,NL,19,19,15,4,6,0,0,0,2,1,0,2,1,0.4,0.47100000000000003,0.4,0.871,6,0,0,2,0,0
Dennis Tankersley,23,SDP,NL,16,13,13,2,4,1,0,1,1,0,0,0,2,0.308,0.308,0.615,0.9229999999999999,8,1,0,0,0,0
Tony Tarasco,31,NYM,NL,60,105,96,15,24,5,0,6,15,2,1,8,13,0.25,0.305,0.49,0.794,47,2,0,0,1,0
Fernando Tatis,27,MON,NL,114,430,381,43,87,18,1,15,55,2,2,35,90,0.228,0.303,0.39899999999999997,0.7020000000000001,152,15,8,1,5,1
Julian Tavarez,29,FLA,NL,27,47,40,3,5,0,0,0,5,0,0,2,17,0.125,0.16699999999999998,0.125,0.292,5,0,0,5,0,0
Reggie Taylor,25,CIN,NL,135,311,287,41,73,15,4,9,38,11,8,14,79,0.254,0.29100000000000004,0.429,0.7190000000000001,123,6,2,5,3,3
Miguel Tejada,28,OAK,AL,162,715,662,108,204,30,0,34,131,7,2,38,84,0.308,0.354,0.508,0.861,336,21,11,0,4,3
Michael Tejera,25,FLA,NL,47,41,37,5,7,0,0,1,5,0,0,1,6,0.18899999999999997,0.231,0.27,0.501,10,0,1,2,0,0
Anthony Telford,36,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Nate Teut,26,FLA,NL,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Marcus Thames,25,NYY,AL,7,13,13,2,3,1,0,1,2,0,0,0,4,0.231,0.231,0.5379999999999999,0.769,7,0,0,0,0,0
Frank Thomas,34,CHW,AL,148,628,523,77,132,29,1,28,92,3,0,88,115,0.252,0.361,0.47200000000000003,0.8340000000000001,247,10,7,0,10,2
Jim Thome,31,CLE,AL,147,613,480,101,146,19,2,52,118,1,2,122,139,0.304,0.445,0.677,1.122,325,5,5,0,6,18
Ryan Thompson,34,MIL,NL,62,146,137,16,34,9,2,8,24,1,0,7,38,0.248,0.295,0.518,0.813,71,7,2,0,0,0
John Thomson,28,NYM,NL,9,22,18,2,5,0,0,0,1,0,0,1,7,0.278,0.316,0.278,0.594,5,0,0,3,0,0
Corey Thurman,23,TOR,AL,3,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Mike Thurman,28,NYY,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Joe Thurston,22,LAD,NL,8,15,13,1,6,1,0,0,1,0,0,0,1,0.462,0.429,0.5379999999999999,0.9670000000000001,7,0,0,1,1,0
Mike Timlin,36,PHI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brian Tollberg,29,SDP,NL,12,22,19,0,3,1,0,0,0,0,0,2,5,0.158,0.23800000000000002,0.21100000000000002,0.449,4,2,0,1,0,0
Brett Tomko,29,SDP,NL,30,74,66,2,12,2,0,0,6,0,0,1,20,0.182,0.19399999999999998,0.212,0.406,14,2,0,7,0,0
Tony Torcato,22,SFG,NL,5,11,11,0,3,1,0,0,0,0,0,0,2,0.273,0.273,0.364,0.636,4,0,0,0,0,0
Steve Torrealba,24,ATL,NL,13,21,17,1,1,0,0,0,1,0,0,3,4,0.059000000000000004,0.2,0.059000000000000004,0.259,1,0,0,1,0,0
Yorvit Torrealba,23,SFG,NL,53,155,136,17,38,10,0,2,14,0,0,14,20,0.27899999999999997,0.355,0.397,0.752,54,11,2,3,0,2
Andres Torres,24,DET,AL,19,79,70,7,14,1,1,0,3,2,2,6,16,0.2,0.266,0.243,0.509,17,2,1,0,2,0
Salomon Torres,30,PIT,NL,5,13,13,0,2,0,0,0,0,0,0,0,4,0.154,0.154,0.154,0.308,2,0,0,0,0,0
Steve Trachsel,31,NYM,NL,29,56,46,4,5,0,1,0,4,0,0,1,19,0.109,0.128,0.152,0.28,7,2,0,9,0,0
Bubba Trammell,30,SDP,NL,133,465,403,54,98,16,1,17,56,1,3,53,71,0.243,0.33299999999999996,0.414,0.748,167,6,3,3,3,2
Chris Truby,28,DET,AL,89,292,277,23,55,13,2,2,15,1,1,5,71,0.19899999999999998,0.215,0.282,0.496,78,5,2,3,5,0
J.J. Trujillo,26,SDP,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Michael Tucker,31,KCR,AL,144,543,475,65,118,27,6,12,56,23,9,56,105,0.248,0.33,0.406,0.737,193,5,3,7,2,1
T.J. Tucker,23,MON,NL,53,4,4,1,3,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1.5,3,0,0,0,0,0
Jason Tyner,25,TBD,AL,44,180,168,17,36,2,1,0,9,7,1,7,19,0.214,0.249,0.23800000000000002,0.48700000000000004,40,1,1,3,1,0
Luis Ugueto,23,SEA,AL,62,25,23,19,5,0,0,1,1,8,4,2,8,0.217,0.28,0.348,0.628,8,0,0,0,0,0
Ugueth Urbina,28,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Juan Uribe,23,COL,NL,155,618,566,69,136,25,7,6,49,9,2,34,120,0.24,0.28600000000000003,0.341,0.627,193,17,5,7,6,1
Ismael Valdez,28,TEX,AL,2,4,3,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Eric Valent,25,PHI,NL,7,10,10,1,2,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,2,1,0,0,0,0
Javier Valentin,26,MIN,AL,4,4,4,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,2,0,0,0,0,0
John Valentin,35,NYM,NL,114,242,208,18,50,15,0,3,30,0,0,22,37,0.24,0.33899999999999997,0.35600000000000004,0.695,74,6,10,0,2,0
Jose Valentin,32,CHW,AL,135,527,474,70,118,26,4,25,75,3,3,43,99,0.249,0.311,0.479,0.79,227,9,2,3,5,2
Todd Van Poppel,30,TEX,AL,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Cory Vance,23,COL,NL,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
John Vander Wal,36,NYY,AL,84,245,219,30,57,17,1,6,20,1,1,23,58,0.26,0.327,0.429,0.7559999999999999,94,7,0,0,3,3
Jason Varitek,30,BOS,AL,132,519,467,58,124,27,1,10,61,4,3,41,95,0.266,0.332,0.392,0.7240000000000001,183,13,7,1,3,3
Greg Vaughn,36,TBD,AL,69,297,251,28,41,10,2,8,29,3,2,41,82,0.163,0.28600000000000003,0.315,0.601,79,5,3,0,2,1
Mo Vaughn,34,NYM,NL,139,558,487,67,126,18,0,26,72,0,1,59,145,0.259,0.349,0.456,0.805,222,15,10,0,2,6
Javier Vazquez,25,MON,NL,33,86,73,7,13,0,0,0,4,0,1,3,9,0.17800000000000002,0.21100000000000002,0.17800000000000002,0.389,13,2,0,10,0,0
Ramon Vazquez,25,SDP,NL,128,474,423,50,116,21,5,2,32,7,2,45,79,0.27399999999999997,0.344,0.36200000000000004,0.706,153,6,1,3,2,3
Randy Velarde,39,OAK,AL,56,155,133,22,30,8,0,2,8,3,0,15,32,0.226,0.325,0.331,0.6559999999999999,44,4,5,1,1,1
Mike Venafro,28,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Robin Ventura,34,NYY,AL,141,562,465,68,115,17,0,27,93,3,1,90,101,0.247,0.368,0.45799999999999996,0.826,213,14,2,0,5,9
Dave Veres,35,STL,NL,68,3,3,0,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Jose Vidro,27,MON,NL,152,681,604,103,190,43,3,19,96,2,1,60,70,0.315,0.37799999999999995,0.49,0.868,296,12,3,11,3,1
Brandon Villafuerte,26,SDP,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ron Villone,32,PIT,NL,44,16,16,1,4,0,1,0,1,0,0,0,3,0.25,0.25,0.375,0.625,6,0,0,0,0,0
Fernando Vina,33,STL,NL,150,692,622,75,168,29,5,1,54,17,11,44,36,0.27,0.33299999999999996,0.33799999999999997,0.67,210,11,18,1,7,2
Jose Vizcaino,34,HOU,NL,125,438,406,53,123,19,2,5,37,3,5,24,40,0.303,0.342,0.397,0.738,161,5,1,5,2,2
Luis Vizcaino,27,MIL,NL,74,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Omar Vizquel,35,CLE,AL,151,663,582,85,160,31,5,14,72,18,10,56,64,0.275,0.341,0.418,0.759,243,7,8,7,10,3
Ed Vosberg,40,MON,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brad Voyles,25,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Billy Wagner,30,HOU,NL,68,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Tim Wakefield,35,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Matt Walbeck,32,DET,AL,27,89,85,4,20,2,0,0,3,0,0,3,14,0.235,0.258,0.259,0.517,22,2,0,0,1,0
Jamie Walker,30,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Kevin Walker,25,SDP,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Larry Walker,35,COL,NL,136,553,477,95,161,40,4,26,104,6,5,65,73,0.33799999999999997,0.42100000000000004,0.602,1.023,287,8,7,0,4,6
Pete Walker,33,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Todd Walker,29,CIN,NL,155,675,612,79,183,42,3,11,64,8,5,50,81,0.299,0.353,0.431,0.785,264,9,3,7,3,7
Tyler Walker,26,NYM,NL,5,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Daryle Ward,27,HOU,NL,136,491,453,41,125,31,0,12,72,1,3,33,82,0.276,0.324,0.424,0.748,192,9,1,0,4,5
Jarrod Washburn,27,ANA,AL,2,5,5,0,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1,0,0,0,0,0
Dusty Wathan,28,KCR,AL,3,6,5,1,3,1,0,0,1,0,0,0,1,0.6,0.667,0.8,1.4669999999999999,4,0,1,0,0,0
Justin Wayne,23,FLA,NL,5,8,7,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
David Weathers,32,NYM,NL,68,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jeff Weaver,25,DET,AL,2,7,7,0,2,0,0,0,1,0,0,0,4,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.5710000000000001,2,0,0,0,0,0
Ben Weber,32,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
David Wells,39,NYY,AL,2,5,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Kip Wells,25,PIT,NL,34,76,63,4,12,2,0,1,5,0,0,0,28,0.19,0.19,0.27,0.46,17,0,0,13,0,0
Vernon Wells,23,TOR,AL,159,648,608,87,167,34,4,23,100,9,4,27,85,0.275,0.305,0.457,0.762,278,15,3,2,8,0
Jayson Werth,23,TOR,AL,15,53,46,4,12,2,1,0,6,1,0,6,11,0.261,0.34,0.348,0.687,16,4,0,0,1,0
Barry Wesson,25,HOU,NL,15,21,20,1,4,0,1,0,1,0,0,1,5,0.2,0.23800000000000002,0.3,0.5379999999999999,6,2,0,0,0,0
Gabe White,30,CIN,NL,58,3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Rick White,33,STL,NL,20,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Rondell White,30,NYY,AL,126,494,455,59,109,21,0,14,62,1,2,25,86,0.24,0.28800000000000003,0.37799999999999995,0.6659999999999999,172,11,8,1,5,1
Bob Wickman,33,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Widger,31,NYY,AL,21,68,64,4,19,5,0,0,5,0,0,2,9,0.297,0.33799999999999997,0.375,0.713,24,0,2,0,0,0
Ty Wigginton,24,NYM,NL,46,127,116,18,35,8,0,6,18,2,1,8,19,0.302,0.354,0.526,0.88,61,4,2,0,1,0
Brad Wilkerson,25,MON,NL,153,603,507,92,135,27,8,20,59,7,8,81,161,0.266,0.37,0.469,0.84,238,5,5,6,4,7
Bernie Williams,33,NYY,AL,154,699,612,102,204,37,2,19,102,8,4,83,97,0.33299999999999996,0.415,0.493,0.9079999999999999,302,19,3,0,1,7
David Williams,23,PIT,NL,10,16,16,1,2,0,0,1,3,0,0,0,12,0.125,0.125,0.313,0.43799999999999994,5,0,0,0,0,0
Gerald Williams,35,NYY,AL,33,19,17,6,0,0,0,0,0,2,0,2,4,0.0,0.105,0.0,0.105,0,1,0,0,0,0
Jeff Williams,30,LAD,NL,10,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Matt Williams,36,ARI,NL,60,238,215,29,56,7,2,12,40,3,1,21,41,0.26,0.324,0.479,0.8029999999999999,103,8,0,0,2,1
Mike Williams,33,PIT,NL,57,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5,0,0,1,0,0,0
Woody Williams,35,STL,NL,17,36,29,3,6,3,0,1,3,0,0,0,9,0.207,0.226,0.414,0.64,12,0,1,5,1,0
Scott Williamson,26,CIN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Craig Wilson,25,PIT,NL,131,424,368,48,97,16,1,16,57,2,3,32,116,0.264,0.355,0.44299999999999995,0.7979999999999999,163,10,21,1,2,0
Dan Wilson,33,SEA,AL,115,394,359,35,106,16,1,6,44,1,0,18,81,0.295,0.326,0.396,0.721,142,8,2,7,8,1
Enrique Wilson,28,NYY,AL,60,119,105,17,19,2,2,2,11,1,1,8,22,0.18100000000000002,0.239,0.295,0.534,31,2,0,6,0,0
Jack Wilson,24,PIT,NL,147,586,527,77,133,22,4,4,47,5,2,37,74,0.252,0.306,0.332,0.638,175,7,4,17,1,2
Paul Wilson,29,TBD,AL,2,6,5,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Preston Wilson,27,FLA,NL,141,582,510,80,124,22,2,23,65,20,11,58,140,0.243,0.32899999999999996,0.429,0.759,219,17,9,2,3,3
Tom Wilson,31,TOR,AL,96,302,265,33,68,10,0,8,37,0,0,28,79,0.257,0.33399999999999996,0.385,0.7190000000000001,102,6,5,0,4,0
Vance Wilson,29,NYM,NL,74,178,163,19,40,7,0,5,26,0,1,5,32,0.245,0.301,0.38,0.682,62,4,8,2,0,0
Randy Winn,28,TBD,AL,152,674,607,87,181,39,9,14,75,27,8,55,109,0.298,0.36,0.461,0.821,280,9,6,1,5,3
Dewayne Wise,24,TOR,AL,42,116,112,14,20,4,1,3,13,5,0,4,15,0.179,0.207,0.313,0.519,35,0,0,0,0,0
Jay Witasick,29,SFG,NL,42,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mark Wohlers,32,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Randy Wolf,25,PHI,NL,30,75,59,6,8,4,0,1,4,0,0,4,24,0.136,0.19,0.254,0.445,15,3,0,12,0,0
Tony Womack,32,ARI,NL,153,652,590,90,160,23,5,5,57,29,12,46,80,0.271,0.325,0.353,0.6779999999999999,208,9,4,6,6,2
Kerry Wood,25,CHC,NL,32,81,72,5,12,0,0,1,5,0,0,3,28,0.16699999999999998,0.2,0.20800000000000002,0.408,15,0,0,6,0,0
Chris Woodward,26,TOR,AL,90,350,312,48,86,13,4,13,45,3,0,26,72,0.276,0.33,0.46799999999999997,0.797,146,8,3,1,8,0
Shawn Wooten,29,ANA,AL,49,121,113,13,33,8,0,3,19,2,0,6,24,0.292,0.331,0.442,0.773,50,3,1,0,1,1
Tim Worrell,34,SFG,NL,77,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Dan Wright,24,CHW,AL,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jamey Wright,27,STL,NL,4,6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Ron Wright,26,SEA,AL,1,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Kelly Wunsch,29,CHW,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Esteban Yan,27,TBD,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Masato Yoshii,37,MON,NL,29,44,35,2,2,1,0,0,0,0,0,3,13,0.057,0.154,0.086,0.24,3,2,1,5,0,0
Dmitri Young,28,DET,AL,54,216,201,25,57,14,0,7,27,2,0,12,39,0.284,0.32899999999999996,0.45799999999999996,0.7859999999999999,92,12,2,0,1,5
Eric Young Sr.,35,MIL,NL,138,553,496,57,139,29,3,3,28,31,11,39,38,0.28,0.33799999999999997,0.369,0.7070000000000001,183,14,6,8,4,0
Kevin Young,33,PIT,NL,146,525,468,60,115,26,1,16,51,4,6,50,101,0.24600000000000002,0.322,0.408,0.73,191,13,4,0,3,2
Michael Young,25,TEX,AL,156,633,573,77,150,26,8,9,62,6,7,41,112,0.262,0.308,0.382,0.69,219,14,0,13,6,1
Carlos Zambrano,21,CHC,NL,31,32,30,0,1,1,0,0,0,0,0,0,15,0.033,0.033,0.067,0.1,2,0,0,2,0,0
Victor Zambrano,26,TBD,AL,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Gregg Zaun,31,HOU,NL,76,202,185,18,41,7,1,3,24,1,0,12,36,0.222,0.275,0.319,0.594,59,4,2,2,1,1
Todd Zeile,36,COL,NL,144,580,506,61,138,23,0,18,87,1,1,66,92,0.273,0.353,0.425,0.778,215,27,1,0,7,3
Chad Zerbe,30,SFG,NL,47,7,6,0,1,0,0,0,1,0,0,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,1,0,0
Alan Zinter,34,HOU,NL,39,44,44,5,6,2,0,2,3,0,0,0,19,0.136,0.136,0.318,0.455,14,0,0,0,0,0
Barry Zito,24,OAK,AL,2,6,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,2,0,0
